ID,Name,Population_increase_pct,Over65_pct_2010,Under15_pct_2010,Age_median_2010,Man_divided_by_Woman_ratio_2010,Kakukazoku_pct_2010,Single_over65_households_pct_2010,Twins_over65_households_pct_2010,Workers_over15_pct_2010,Primary_workers_pct_2010,Industrial_workers_pct_2010,Hiru_divided_Yoru_ratio_2010,A_Agriculture,B_Fishery,C_Mining,D_Construction,E_Manufacturer,F_Utility,G_IT,H_Logistics,I_Distributor,J_Financial_business,K_Real_Estate,L_Academic,M_Restaurant,N_Entertainment,O_Edudation,P_Medical,Q_Combined_Service,R_Other_Services,S_Public,T_Others
2304,青森県蓬田村,-11.46438398,32.61999389,10.14980128,55.13888889,91.9600939,0.463276836,0.101694915,0.118644068,0.49312137,29.14853947,26.28962088,89.51391012,0.196528208,0.094234346,0,0.15933044,0.102913825,0.000619963,0.008059516,0.032238066,0.110973342,0.009919405,0.000619963,0.006819591,0.030378177,0.023558586,0.013019219,0.104153751,0.022938624,0.032238066,0.048977061,0.002479851
2307,青森県外ヶ浜町,-12.58287488,39.7714447,8.62020316,59.7007874,84.41727367,0.528690004,0.168892097,0.183327319,0.418253632,22.87449393,20.31039136,97.95457751,0.051264755,0.177403035,0,0.123102867,0.079932546,0.003372681,0.000674536,0.038111298,0.117369309,0.008094435,0.003035413,0.003709949,0.050927487,0.024283305,0.023608769,0.129848229,0.022596965,0.056661046,0.085666105,0.000337268
2321,青森県鰺ヶ沢町,-11.51192244,34.48336099,10.08821731,55.71714286,83.03756994,0.490311504,0.142997302,0.130488104,0.442309372,23.15144326,18.8414393,97.23993362,0.215837283,0.015402844,0,0.112164297,0.076026856,0.002172196,0.005529226,0.034755134,0.144154818,0.014612954,0.002962085,0.009676145,0.069312796,0.038309637,0.028436019,0.110781991,0.019352291,0.043838863,0.055489731,0.001184834
2323,青森県深浦町,-13.08430503,38.89175524,9.297286142,58.70170455,86.79645335,0.514488636,0.155113636,0.178409091,0.42059643,26.79097154,21.05004907,96.08915489,0.122423945,0.14548577,0.000736016,0.149901865,0.05986261,0.00343474,0.000736016,0.018400393,0.117271835,0.009568204,0.00171737,0.003925417,0.092737978,0.028213935,0.02576055,0.101570167,0.027723258,0.039744848,0.050785083,0
2343,青森県西目屋村,-11.22961104,34.14940364,9.102322662,55.25,107.012987,0.489130435,0.097826087,0.136956522,0.557716437,26.23873874,30.63063063,99.49811794,0.25984252,0.002249719,0,0.251968504,0.053993251,0,0,0.025871766,0.094488189,0.008998875,0,0.039370079,0.064116985,0.015748031,0.015748031,0.053993251,0.013498313,0.044994376,0.053993251,0.001124859
2361,青森県藤崎町,-5.249360215,27.47643718,12.34005368,49.93661972,86.48585729,0.501226492,0.086467702,0.088103025,0.51688409,26.45848463,18.90583394,85.89351476,0.26397778,0,0,0.077647627,0.110976935,0.002656684,0.004709576,0.042989977,0.154329187,0.015577829,0.007124743,0.014491004,0.032242483,0.033450066,0.028982007,0.120275329,0.012800386,0.041903152,0.033570825,0.002294409
2362,青森県大鰐町,-11.78721079,33.52158863,9.673893241,55.66666667,83.11926606,0.463146315,0.133663366,0.103410341,0.479504463,22.24544073,18.69300912,83.23009656,0.222264438,0.00018997,0.000379939,0.083966565,0.102583587,0.003229483,0.002659574,0.038753799,0.163753799,0.014057751,0.00493921,0.012727964,0.064779635,0.045022796,0.026785714,0.130699088,0.010638298,0.034194529,0.03837386,0
2367,青森県田舎館村,-4.538206795,28.41898688,11.52949834,51.47033898,89.73702583,0.448003328,0.076955075,0.09109817,0.507788544,23.23500967,22.72727273,80.27719858,0.232125604,0,0.000483092,0.073188406,0.153381643,0.001690821,0.007729469,0.048067633,0.136956522,0.015700483,0.004347826,0.012560386,0.032125604,0.03647343,0.023429952,0.125120773,0.018115942,0.045169082,0.03236715,0.000966184
2381,青森県板柳町,-8.471793525,29.41794771,11.54907371,51.62801932,83.17093709,0.478452806,0.103846962,0.099642632,0.539896237,38.54900507,16.31442343,88.59919879,0.379394234,0,0.000486559,0.074321859,0.085755991,0.002432794,0.003649191,0.031261404,0.140980416,0.011677412,0.002554434,0.006446904,0.026152536,0.031626323,0.026517455,0.092811094,0.009122978,0.028342051,0.030653205,0.015813161
2384,青森県鶴田町,-6.096706377,29.831815,12.46671338,51.5,86.73122219,0.496580027,0.106703146,0.103967168,0.495865452,38.30239479,17.17443673,91.10021023,0.381712832,0.000282646,0.000141323,0.084793669,0.086348219,0.001130582,0.002402487,0.029395138,0.124646693,0.013001696,0.001978519,0.007772753,0.038863765,0.030949689,0.019078575,0.101893725,0.012153759,0.034341436,0.02642736,0.002685133
2387,青森県中泊町,-12.06937142,33.02989877,10.0211881,55.53863636,88.45016267,0.494715074,0.131893382,0.141084559,0.408538021,26.69100692,27.53651038,92.92945146,0.211102574,0.055704956,0.000192086,0.185170957,0.089896274,0.001920861,0.000192086,0.037072609,0.110449481,0.013830196,0.001920861,0.00537841,0.028812908,0.029965425,0.017671917,0.114675375,0.019784864,0.037648867,0.038225125,0.000384172
2401,青森県野辺地町,-5.547016907,29.23303628,11.31148691,52.86830357,85.46255507,0.539906103,0.122761259,0.118414189,0.451935168,8.459869848,26.37124264,96.786363,0.052249188,0.032153347,0.00046375,0.143144226,0.119492966,0.003091668,0.005565002,0.048075437,0.146235894,0.015303756,0.004946669,0.032153347,0.057814191,0.0391096,0.038027516,0.132941722,0.010975421,0.07234503,0.043592518,0.002318751
2402,青森県七戸町,-6.20562086,30.74536015,11.6309602,54.32386364,90.07598957,0.506676037,0.110857344,0.117006325,0.49006504,20.34415426,23.50500366,94.79085864,0.202727383,0.000243516,0.001217582,0.116887861,0.116400828,0.001582856,0.001582856,0.043589431,0.14586631,0.013028126,0.005479118,0.012662852,0.031413613,0.031900645,0.031048338,0.130768294,0.013758675,0.059174479,0.038353829,0.002313406
2405,青森県六戸町,1.777170198,28.54490374,12.53786768,52.2852349,91.95876289,0.553030303,0.08030303,0.108181818,0.508348794,22.35179786,26.20019436,90.17674055,0.220514791,0.000384172,0.000384172,0.129850173,0.128697657,0.002881291,0.001728774,0.038609297,0.119861698,0.01459854,0.005954668,0.018248175,0.038801383,0.03457549,0.023050327,0.094506339,0.015174798,0.063004226,0.037456781,0.011717249
2406,青森県横浜町,-7.08871133,30.88747694,11.53924985,53.08333333,94.92811502,0.483785221,0.115364168,0.123870282,0.508502356,29.32148627,27.50403877,96.49661955,0.189766317,0.102739726,0.003626108,0.102739726,0.16800967,0.000805802,0.002820306,0.02739726,0.105560032,0.005237712,0.002014504,0.020950846,0.034649476,0.025785657,0.024576954,0.078162772,0.012489927,0.044319098,0.045930701,0.002417405
2408,青森県東北町,-5.951010154,29.68627246,12.39197612,52.60756972,89.58126612,0.496404081,0.093661147,0.107543067,0.489479745,26.80445492,22.56371814,90.74112844,0.245188195,0.02245509,0.000534645,0.129491018,0.095273738,0.002352438,0.00213858,0.036035073,0.122754491,0.011655261,0.00320787,0.014007699,0.031757913,0.030260907,0.0213858,0.11109923,0.019674936,0.05667237,0.042557742,0.001497006
2411,青森県六ヶ所村,-5.020279405,20.2116115,13.13980828,44.94957983,126.0134447,0.41015873,0.065185185,0.061375661,0.563316809,13.97211985,39.14436789,143.4880577,0.09856,0.04096,0.00304,0.168,0.21984,0.00384,0.0072,0.03216,0.06352,0.00608,0.00816,0.05696,0.03744,0.0152,0.02048,0.04928,0.01072,0.1184,0.03872,0.00144
2412,青森県おいらせ町,0.037173186,20.91176106,15.76552352,45.34900285,91.40643529,0.596151533,0.069272399,0.08214071,0.488951303,10.36820874,29.48244786,86.70439057,0.099172157,0.002872107,0.000422369,0.124176381,0.165568508,0.000929211,0.004392634,0.0498395,0.137776651,0.015036324,0.009461058,0.014022639,0.048403447,0.036154756,0.030917385,0.09765163,0.00794053,0.072816354,0.066649772,0.015796587
2423,青森県大間町,-17.66561514,23.86435331,13.20189274,48.65333333,114.1168524,0.506878762,0.095012898,0.094153052,0.499526814,19.70941251,32.97536323,113.2176656,0.008525418,0.188506473,0,0.288916956,0.040732554,0.00252605,0.000631512,0.028102305,0.113672245,0.008525418,0.010419956,0.031575624,0.063467003,0.017682349,0.03189138,0.062835491,0.009472687,0.049889485,0.042311336,0.000315756
2424,青森県東通村,-8.935466078,27.50965251,11.33480419,51.60526316,113.3568697,0.473439318,0.078712679,0.100038775,0.496276889,26.56293415,28.9802723,99.58632101,0.080855793,0.184773548,0.016671298,0.2072798,0.065851625,0.048902473,0.00333426,0.025284801,0.075854404,0.006668519,0.007779939,0.043345374,0.045568213,0.015559878,0.012225618,0.048346763,0.013614893,0.051681023,0.046401778,0
2425,青森県風間浦村,-19.7320341,31.05968331,9.500609013,55.11956522,113.0622837,0.426873857,0.119744059,0.120658135,0.520503451,17.86271451,36.0374415,79.98375964,0.016380655,0.16224649,0,0.297191888,0.063182527,0.001560062,0.000780031,0.01950078,0.081903276,0.012480499,0.008580343,0.005460218,0.086583463,0.027301092,0.021060842,0.067862715,0.014040562,0.05226209,0.061622465,0
2426,青森県佐井村,-11.14781173,36.87035508,10.48720066,57.72131148,99.17763158,0.496446701,0.163451777,0.131979695,0.445499587,22.24281742,31.51065802,94.21965318,0.036144578,0.186283596,0,0.237256719,0.077849861,0,0,0.039851715,0.079703429,0.001853568,0.000926784,0.005560704,0.03892493,0.014828545,0.045412419,0.091751622,0.022242817,0.049119555,0.072289157,0
2441,青森県三戸町,-10.16904151,33.33038322,11.00097354,55.28370787,88.88331662,0.487348178,0.133350202,0.117661943,0.477033366,31.78943452,19.47544643,99.9557483,0.316883117,0.000185529,0,0.086641929,0.107606679,0.000742115,0.004267161,0.048979592,0.139517625,0.010946197,0.003153989,0.009833024,0.027829314,0.028756957,0.025602968,0.101669759,0.011502783,0.040816327,0.032467532,0.002597403
2442,青森県五戸町,-6.835185977,30.43501496,10.65626336,53.85820896,90.60812876,0.526520681,0.094403893,0.115328467,0.497434801,22.77568585,26.96073158,90.32706285,0.22690159,0.000537172,0.000644607,0.107004727,0.161581435,0.001181779,0.004941985,0.05629566,0.142995273,0.010743446,0.004619682,0.012677267,0.031693167,0.030618823,0.026321444,0.093682853,0.013859046,0.04308122,0.029222174,0.001396648
2443,青森県田子町,-10.07287449,35.04453441,10.93117409,56.3989899,88.83792049,0.457854406,0.123563218,0.121168582,0.528582996,38.43089182,21.78976402,98.28340081,0.384191176,0,0.000919118,0.099264706,0.117647059,0.000919118,0.003982843,0.041360294,0.100796569,0.009191176,0.000612745,0.005821078,0.027573529,0.027267157,0.016544118,0.08057598,0.022977941,0.029105392,0.030943627,0.000306373
2445,青森県南部町,-7.726791921,30.92430199,11.89900212,53.55263158,89.11221185,0.533787879,0.106060606,0.116666667,0.491311137,26.90281937,21.67716617,85.25663628,0.26655731,0.00051261,0.00051261,0.095242977,0.119438179,0.001230265,0.005433668,0.046852573,0.145376256,0.012815255,0.003895838,0.010662292,0.029013738,0.029833914,0.032294443,0.113901989,0.01055977,0.034754972,0.033832274,0.007279065
2446,青森県階上町,-4.701000068,21.78725149,12.53672201,46.75123153,102.0203408,0.508248508,0.05984556,0.073710074,0.449758487,10.14742785,30.95984944,73.12742363,0.06700953,0.030857661,0.003025261,0.14748147,0.148086522,0.001361367,0.005142944,0.081833308,0.139313266,0.016185146,0.009227046,0.014823779,0.055211012,0.037664499,0.025260929,0.104371502,0.005142944,0.048857964,0.023597035,0.035546816
2450,青森県新郷村,-11.96071554,40.68747808,9.645738337,59.83035714,89.68729208,0.406429392,0.112514351,0.132032147,0.571378464,49.84634296,17.27105101,91.72220274,0.497237569,0.000613874,0,0.099447514,0.073050952,0,0.003069368,0.028852056,0.068139963,0.001841621,0.001227747,0.004910988,0.023941068,0.021485574,0.018416206,0.062615101,0.023327195,0.020257827,0.05033763,0.001227747
3201,岩手県盛岡市,-0.227586577,21.58892247,13.13576549,44.27686989,90.29480425,0.51604066,0.075929798,0.083980166,0.466234062,3.700889069,13.45925407,106.3767815,0.035873472,0.000186916,0.000381021,0.070632638,0.060129403,0.006700216,0.027023724,0.055528397,0.206304817,0.033652049,0.021258088,0.03255931,0.066894321,0.041617541,0.062336449,0.135334292,0.006247304,0.061308411,0.050402588,0.025629044
3202,岩手県宮古市,-4.81406697,30.92194999,12.17479161,53.00334225,90.24296552,0.533065954,0.116800357,0.124019608,0.431919906,9.965581977,25.36764706,101.6422682,0.053215941,0.046047762,0.001519342,0.084031322,0.167127664,0.006194242,0.002454322,0.047761892,0.160699677,0.017102341,0.008765437,0.016946511,0.054891114,0.034204683,0.049320192,0.135338346,0.019556664,0.047216487,0.043671355,0.003934707
3203,岩手県大船渡市,-6.551783391,30.88202731,11.8932218,52.45770677,91.02930832,0.470063522,0.094945263,0.112312475,0.458133883,10.63019576,29.2249933,103.0095491,0.035792745,0.070406687,0.003589991,0.099340942,0.189037132,0.003750737,0.004447302,0.045973316,0.160156459,0.015270857,0.007287146,0.014735037,0.047527193,0.039007662,0.047687939,0.110646734,0.018968012,0.046562718,0.038846916,0.000964475
3205,岩手県花巻市,-3.615016069,28.49317502,12.65211856,50.30291971,90.09407443,0.492992458,0.086406556,0.096799097,0.492073976,13.41798638,26.52826783,96.34555098,0.130902534,0.000140238,0.000621056,0.072543324,0.185916057,0.003646199,0.006771512,0.051467495,0.154061905,0.015346088,0.007612942,0.01604728,0.063507964,0.03519984,0.03796454,0.104537714,0.014023841,0.044996494,0.031313232,0.023379746
3206,岩手県北上市,0.486375056,22.43985178,14.63219645,44.49525166,96.19565217,0.504511124,0.067946043,0.07341229,0.480566471,7.166308163,36.80063399,104.2313556,0.070689694,0.0000223,0.000335128,0.075046359,0.287741013,0.005339708,0.007998391,0.052994928,0.137313166,0.016778748,0.009584665,0.019884269,0.055675953,0.036886436,0.038517393,0.090261177,0.007395161,0.048146741,0.026117652,0.013271074
3207,岩手県久慈市,-3.330440443,26.35604253,14.1326752,48.84168337,89.18419702,0.554776888,0.106907895,0.107479977,0.441581688,9.818517379,27.83143648,101.5133435,0.076526225,0.021496131,0.000429923,0.130082299,0.147340622,0.004422061,0.002948041,0.04747574,0.150288662,0.014617369,0.007063014,0.016459894,0.046554477,0.036727675,0.055030095,0.124923228,0.013389019,0.04747574,0.055091512,0.001658273
3208,岩手県遠野市,-4.295796257,34.34867142,11.36883037,55.33443709,91.75601464,0.466247719,0.125481451,0.122846138,0.480038185,20.78356086,29.59328783,97.54866864,0.206605114,0.000994318,0.002059659,0.118892045,0.174644886,0.003551136,0.003835227,0.033877841,0.125710227,0.012784091,0.003835227,0.013849432,0.041548295,0.032599432,0.027627841,0.10546875,0.012428977,0.042471591,0.036079545,0.001136364
3209,岩手県一関市,-4.713965623,29.99645072,12.54753494,52.08588589,92.20657125,0.485578733,0.093079298,0.102593067,0.472085884,14.30267276,29.81941796,100.8450134,0.141749585,0.000303685,0.001036103,0.088283106,0.206845424,0.003590632,0.005716429,0.048678969,0.139659515,0.016291824,0.006716805,0.014559031,0.046320942,0.034191393,0.042712446,0.111684739,0.012504689,0.042105075,0.030243484,0.006806124
3210,岩手県陸前高田市,-15.20600858,34.87423813,11.72632844,55.20668693,87.05844573,0.482039397,0.105703618,0.12797734,0.456351931,15.13176537,28.45943138,91.34763948,0.081256466,0.069406564,0.001598796,0.097244428,0.184519891,0.001974984,0.002915452,0.040440139,0.150757077,0.012884416,0.004796389,0.01100348,0.044202013,0.035831844,0.045048434,0.115865701,0.015893915,0.04815198,0.031881877,0.004326154
3211,岩手県釜石市,-6.979329863,34.80678343,11.211363,55.97261484,88.16984452,0.552520224,0.147728687,0.152395769,0.427048062,7.05192729,29.5221742,104.9022085,0.01816568,0.052307692,0.00112426,0.086568047,0.207337278,0.008284024,0.005857988,0.046331361,0.15408284,0.023491124,0.010946746,0.017337278,0.049763314,0.034497041,0.040710059,0.117751479,0.014733728,0.056213018,0.053846154,0.000650888
3213,岩手県二戸市,-6.952393778,29.94771462,12.26851071,52.11498708,88.71592859,0.513765706,0.108370288,0.111973392,0.493704128,19.31345117,26.6839555,102.2119723,0.192648663,0.000340971,0.001022913,0.098745226,0.166871249,0.004500818,0.003546099,0.046372068,0.14020731,0.017389525,0.007228587,0.014661757,0.032324059,0.030823786,0.036756683,0.110747409,0.00872886,0.048690671,0.037643208,0.000750136
3214,岩手県八幡平市,-8.050906555,31.87809471,10.82711486,54.35254989,91.77532598,0.499015238,0.098994506,0.115890951,0.499128312,23.53229305,25.40759919,94.83263598,0.234090115,0.000838282,0.001816277,0.10457562,0.147258121,0.003213413,0.003003842,0.037093957,0.120153685,0.008732099,0.005029689,0.010268949,0.077890325,0.036465246,0.020188613,0.090254977,0.016905344,0.047851904,0.032692979,0.001676563
3215,岩手県奥州市,-4.233402273,28.9596211,12.8168901,50.93544382,92.47658576,0.494165779,0.088747942,0.100827927,0.494364549,16.27044203,27.65476052,97.15582063,0.158537376,0.0000486,0.000340522,0.084125182,0.185081887,0.004459218,0.006405059,0.040441057,0.140473488,0.016993676,0.008577915,0.015145127,0.047867683,0.042500405,0.036014269,0.10048646,0.013945192,0.04342468,0.02982001,0.025312145
3216,岩手県滝沢市,3.026533227,16.97314707,14.9694768,41.67346939,94.9645236,0.603961932,0.048722458,0.073031964,0.491635256,5.259531465,21.75394273,86.41402232,0.051778835,0.000113302,0.000339905,0.107825364,0.106465745,0.004041091,0.014389304,0.059181207,0.18471939,0.020129919,0.012991918,0.026852481,0.061862678,0.037162928,0.044678601,0.120099705,0.005740615,0.063902107,0.064355314,0.01336959
3301,岩手県雫石町,-5.911384684,28.84167314,11.45567514,52.27753304,91.04778049,0.495298373,0.074864376,0.086980108,0.526479233,19.46743051,18.93698281,92.92408362,0.192437329,0.000842637,0.000421319,0.100589846,0.087002317,0.003581209,0.005687803,0.050558247,0.152517379,0.012850221,0.006003792,0.017168738,0.104065726,0.037708026,0.027069728,0.095323362,0.011902254,0.058352644,0.028755003,0.007162418
3302,岩手県葛巻町,-13.19824754,38.66374589,8.8033954,58.58709677,93.32980413,0.484380881,0.145652992,0.153556643,0.476588171,32.03102557,25.13645504,95.2354874,0.320310256,0,0.003160011,0.12036771,0.127836828,0.00459638,0.001723643,0.037058317,0.098822178,0.006607297,0.002010916,0.006320023,0.042229244,0.023843723,0.023556449,0.095662166,0.025854639,0.025854639,0.034185579,0
3303,岩手県岩手町,-8.575814202,31.19994661,11.34543513,53.23660714,95.18040901,0.506163022,0.099801193,0.120477137,0.499399359,28.95266193,25.33190291,92.52536038,0.288520647,0,0.000935454,0.113323533,0.138179874,0.001870907,0.003875451,0.045035414,0.132834425,0.010958172,0.003474542,0.009354537,0.026059067,0.032206334,0.028197247,0.082720834,0.011626353,0.034210878,0.033141788,0.003474542
3321,岩手県紫波町,-1.988704638,24.19616564,13.75383136,47.81560284,89.65360073,0.549271637,0.064362563,0.082071789,0.50982336,15.53310482,20.12147453,83.35736602,0.152082965,0.000117848,0.000824937,0.073713983,0.122620942,0.005126392,0.01048848,0.069294679,0.178186318,0.020623416,0.009486772,0.018384303,0.039007719,0.03800601,0.038359555,0.102115373,0.014907784,0.051381769,0.035118732,0.020152024
3322,岩手県矢巾町,1.757029958,19.70338203,14.81985795,43.56760204,91.71952079,0.569309173,0.040770102,0.06409966,0.504796912,9.186351706,17.57072033,101.165227,0.0917498,0,0.001237894,0.072744484,0.101507318,0.007354547,0.011577951,0.075220272,0.218815991,0.022864633,0.014126556,0.022209277,0.0420884,0.041651496,0.046530256,0.117672759,0.010922595,0.057452851,0.043035025,0.001237894
3366,岩手県西和賀町,-10.93607998,42.97182672,9.012420479,60.56818182,85.7625211,0.427939876,0.143236074,0.1688771,0.50408967,26.78733032,21.90045249,98.84883369,0.265625,0.001201923,0.002403846,0.098858173,0.116887019,0.003004808,0,0.026742788,0.101262019,0.007512019,0,0.006911058,0.068810096,0.034254808,0.023737981,0.134314904,0.022536058,0.034254808,0.047776442,0.00390625
3381,岩手県金ケ崎町,-2.548238897,26.05893186,13.12461633,47.53296703,99.9877496,0.462578733,0.066506113,0.079103372,0.508606432,17.86643539,35.03902862,114.6217458,0.173551728,0.000120438,0,0.059857883,0.280741901,0.003492713,0.005058413,0.044562206,0.105985788,0.012886908,0.004335782,0.014813923,0.042514754,0.033843189,0.03227749,0.084306877,0.010598579,0.041430808,0.021678911,0.027941708
3402,岩手県平泉町,-5.70401438,30.45302013,11.85282838,53.4214876,92.8142329,0.454434001,0.080098079,0.085002043,0.500059916,15.6415185,28.49591543,88.35230677,0.156002876,0,0.000239636,0.098011023,0.185957345,0.003594536,0.002635993,0.048166786,0.147615624,0.017733046,0.00790798,0.017253774,0.059190031,0.036903906,0.027797747,0.091061586,0.012221423,0.052959502,0.032111191,0.002635993
3441,岩手県住田町,-7.544426494,38.73990307,9.240710824,57.99019608,91.5815537,0.457472369,0.119654012,0.141278232,0.452988691,22.51962884,31.72733762,97.93214863,0.225035663,0,0.004279601,0.100570613,0.212196862,0.000713267,0.001783167,0.034950071,0.106633381,0.007845934,0.0021398,0.013195435,0.024964337,0.021754636,0.02746077,0.116975749,0.012482168,0.035663338,0.05064194,0.000713267
3461,岩手県大槌町,-23.19979052,32.39067819,11.44933229,54.73991031,87.34363503,0.538122909,0.132065504,0.128895932,0.437090861,7.782276203,35.50757235,89.65043205,0.028905197,0.048824322,0.003594429,0.113823573,0.23723229,0.004043732,0.002995357,0.053616894,0.157256253,0.0125805,0.006889322,0.010333982,0.048524787,0.036842894,0.027107983,0.106634716,0.014527482,0.046577804,0.03849034,0.001198143
3482,岩手県山田町,-14.99167428,31.83649353,12.51007144,54.06734694,88.8708532,0.528198908,0.122498484,0.127046695,0.447279368,18.56078808,28.50792888,91.22307568,0.050438333,0.135102678,0.000360274,0.099195388,0.18542092,0.001801369,0.00192146,0.040230575,0.144349706,0.013690405,0.004563468,0.007805933,0.034466194,0.030263,0.026540171,0.109883511,0.016452504,0.041431488,0.055722349,0.000360274
3483,岩手県岩泉町,-8.931877083,37.80081451,10.37578675,57.815,92.92857143,0.507816092,0.164137931,0.149655172,0.455109219,26.26633987,21.79330065,101.3606072,0.239373602,0.022167989,0.00101688,0.095179988,0.120805369,0.004067521,0.00101688,0.045556233,0.111246695,0.007931666,0.002643889,0.017083588,0.044132601,0.026032133,0.04677649,0.088265202,0.021761237,0.041081961,0.05958918,0.004270897
3484,岩手県田野畑村,-9.940150924,33.85376008,11.83970856,56.00943396,94.58227848,0.521906226,0.10914681,0.127594158,0.462138954,26.36928289,27.61151892,96.07077804,0.170045045,0.092905405,0.005067568,0.141328829,0.128941441,0.000563063,0.000563063,0.033783784,0.072635135,0.002815315,0.001126126,0.002815315,0.076576577,0.014076577,0.027027027,0.102477477,0.032657658,0.033783784,0.057995495,0.002815315
3485,岩手県普代村,-9.455958549,31.50906736,11.52849741,54.26229508,94.82649842,0.538979788,0.108758422,0.114533205,0.452720207,21.84813754,28.93982808,89.18393782,0.077253219,0.140915594,0,0.134477825,0.154506438,0.002145923,0.000715308,0.042918455,0.093705293,0.00286123,0.001430615,0.006437768,0.04148784,0.026466381,0.015021459,0.096566524,0.052217454,0.043633763,0.065808298,0.001430615
3501,岩手県軽米町,-8.58066412,33.13742776,10.97071212,54.94516129,92.25988701,0.47946027,0.110044978,0.115442279,0.485454011,29.5638126,27.16074313,95.66069155,0.295399516,0,0.002824859,0.117836965,0.150726392,0.002017756,0.000807103,0.051251009,0.097054076,0.009483454,0.002824859,0.007062147,0.028046812,0.027845036,0.025423729,0.089184826,0.011299435,0.042574657,0.037530266,0.000807103
3503,岩手県野田村,-10.90241796,30.07340242,11.35578584,52.3373494,91.16797359,0.547936508,0.096507937,0.118730159,0.443868739,17.73879142,29.97076023,85.34110535,0.107490272,0.069552529,0.002431907,0.159046693,0.137645914,0.000972763,0.003891051,0.04036965,0.145428016,0.009241245,0.001945525,0.010214008,0.042801556,0.025291829,0.025291829,0.089980545,0.030642023,0.044747082,0.051070039,0.001945525
3506,岩手県九戸村,-9.927770094,34.50130629,10.97279852,56.18468468,92.06021251,0.456917774,0.111275234,0.137863122,0.493161211,34.12425851,25.32001249,94.54433687,0.34060455,0,0,0.085384855,0.167341851,0.001246494,0.002492988,0.047990028,0.090994079,0.012153319,0.001246494,0.006232471,0.017450919,0.02274852,0.017762543,0.094110315,0.006544095,0.047055157,0.03677158,0.001869741
3507,岩手県洋野町,-6.805113605,30.51973427,12.79517669,53.28707224,86.71044403,0.518979058,0.115674084,0.114365183,0.431641824,21.44151139,30.27950311,87.28856138,0.166063114,0.048241076,0.000387998,0.171753751,0.130496637,0.002198655,0.002715986,0.040998448,0.12377134,0.010475944,0.002586653,0.007113295,0.033367822,0.033626487,0.031427832,0.104112778,0.020434558,0.034273151,0.035437144,0.000517331
3524,岩手県一戸町,-8.987100867,34.60914922,9.755409882,56.08760684,90.30181087,0.5,0.135525261,0.129711307,0.47585818,23.29823521,25.76004746,100.5709452,0.232113761,0.000592505,0.001333136,0.099688935,0.156273145,0.001629388,0.002221893,0.04369723,0.125462894,0.007998815,0.004147534,0.011257591,0.03199526,0.022663309,0.033772774,0.125018516,0.015405125,0.04488224,0.038660939,0.00118501
4101,宮城県仙台市青葉区,6.431943892,19.00831093,11.87285857,40.60249703,92.88007042,0.430184641,0.069700697,0.070694436,0.421505922,0.506359025,12.46487134,136.3815726,0.004811058,0.0000733,0.000113968,0.070684294,0.049437489,0.011632829,0.039465329,0.036591719,0.181200241,0.037527881,0.031715537,0.048102441,0.08726657,0.039725827,0.08288696,0.12718777,0.003410886,0.073386952,0.039375784,0.035403201
4102,宮城県仙台市宮城野区,2.339964194,16.61907179,13.805686,39.21410967,96.61931994,0.493582645,0.065957124,0.061562314,0.454400361,0.846230266,15.88686608,110.6188279,0.007972178,0.000196416,0.000115539,0.081616619,0.071622512,0.005499648,0.033078763,0.081882358,0.231470463,0.024863953,0.025603401,0.032997886,0.062379406,0.03729593,0.039444952,0.095897217,0.004228721,0.078323763,0.050802417,0.03470786
4103,宮城県仙台市若林区,0.84123169,18.43965636,12.93473082,41.15103653,97.16853196,0.484268823,0.064844387,0.068462898,0.447500491,1.507432844,16.31574372,103.0051547,0.014356411,0.000287128,0.0000338,0.089989359,0.068471633,0.00795514,0.03043559,0.077676626,0.249463746,0.026094887,0.028476363,0.031263195,0.062914858,0.036076815,0.044808891,0.085547317,0.005235867,0.077541507,0.034793183,0.028577702
4104,宮城県仙台市太白区,2.764882949,20.26633508,13.83150397,42.2474022,94.56493936,0.562747544,0.071752117,0.089433029,0.438391934,1.188948764,16.36408348,83.74208932,0.011426621,0.0000724,0.000227498,0.083915867,0.074123097,0.007662558,0.036885754,0.062076026,0.209277796,0.032097948,0.024662889,0.039274487,0.073440602,0.036678938,0.062986019,0.102084712,0.004994623,0.074267869,0.03100182,0.032842488
4105,宮城県仙台市泉区,2.739330344,18.08899311,14.25637695,42.16185635,92.50255232,0.613054053,0.051998961,0.094717453,0.445944986,0.789892887,15.8527877,91.29238622,0.007539076,0.0000956,0.000138039,0.086497621,0.06658809,0.009025654,0.038385576,0.049545532,0.216700646,0.034977064,0.025261213,0.042409956,0.055491845,0.03909701,0.069805471,0.109528967,0.003833248,0.074201495,0.0374193,0.033458631
4202,宮城県石巻市,-8.450126223,27.29785721,12.61341088,49.67404737,92.18479261,0.529690636,0.093432071,0.107931345,0.445344658,8.937259923,29.66282544,100.909057,0.04351954,0.044189716,0.000642252,0.109476006,0.180989347,0.007511554,0.00566857,0.066277592,0.167055276,0.019853958,0.009940941,0.014981221,0.04953716,0.033103891,0.035575164,0.097343032,0.011881658,0.05380953,0.030032252,0.01861134
